"0","优点就是地理位置，到外滩和南京路走路10分钟。房间比较小，楼层举架低，有点压抑。卫生间毛巾也许消过毒，但很旧，颜色发黄，没办法，我用的自带毛巾。服务人员都不太热情，办理入住的女孩子们还好，大堂前的服务生，问个路什么的回答问题时基本不正眼看我，很锻炼我的脾气，有利于修身养性。"
"0","订房时号称是海景房 结果入住是3楼 别说海景 就是旁边的绿博院也看不到.好在白天都不在酒店 也就不在意.但房间装饰除了大以外 跟一晚7/800的水平极不相称 号称5星 也就跟南京城市名人一个档次 相比南京的索福特银河 差距不小.另外 离开时拉了个手机充电器在房间 居然也不及时通知我 看来这个酒店在客人退房时是不查房的.最离谱的是一周后我想起来打电话去问 是还在 今天才拿回来 好在我本人就在深圳.晕!都不知道想办法打个电话告诉客人一声."
"0","在天津是很差的酒店，定了４个单人间，结果２个没有窗户，２个只能看见相距很近的楼房屋顶，价格还偏高，又不含早，真是差极啦，结果定了２天一天就退房了，因为离天津＼南开大学比较近才选择，永远不会在这里住，充其量也就是一个准二星．"
"0","我住的是所５行政房．是，但一出升降已嗅到味．房面和很一般．浴室奇怪．浴缸外面有淋浴花，但只得半玻璃阻水花，所以必很小心淋浴，以免水弄玻璃外地板．浴缸外近地板有明污．行政房住客可在６所行政酒廊用早餐．食物款式少得很，子亦很不吸引，不吃都甚失．以上述的施，房收是$1 027.-是我在深圳付出一仟以上的房住到最差的酒店.以後也不再住."
"0","房间很小，洗手间不干净，我住的标间，浴缸里面脏死了，我都不敢站，而且下水的速度好慢啊，不过地处北京丰台区，做公车20分钟就可以到前门，服务员的态度还是很好的。但相比如家、锦江之星，这里真不像是连锁的，就是一个旅馆。"
"0","我住在6楼 3楼KTV的声音很吵!打电话到大堂投诉居然把电话挂掉就算了......以后肯定不会再入住这酒店"
"0","不像个三星级酒店，到达楼层后，一眼望过去尽是脏兮兮的而且开裂的墙纸，房间的设备很陈旧，卫生条件太差，毛巾、马桶颜色都已泛黄，淋浴水太小，就像进了招待所......"
"0","重来没碰到过态度如此之恶劣的前台.星期五晚上我们预定了4间房间 但因临时需增加1间 我们询问前台一位男服务员 他回答我们有1间 但是价格必须按散客价格460入住 我们说我们能按携程再定吗?就算个团队 但是前台告诉我们携程已经不能预定 我们问为什么 这个前台服务员居然不理睬我们 眼睛也不抬起来看我们一眼的说不行 是按规定的.而且自顾自操作我们前面预定的4间 不管我们问了几遍 照样眼睛也不抬起来看我们一眼.(而且从史自终脸一直板着 向欠他钱样的).最后惹火了我们其中几人后居然回答没有房间了 我们退而求其次问加床可以吗 居然说不可以(还没碰到宾馆不能加床的) 最后只能大家挤挤住了.如此素质的人怎么能担任前台工作.后面的心情自然不言而喻.而且价格也不便宜 就是普通经济型的旅店 又没什么特色 价格比上海同等还高.要不是预定晚 别的宾馆没房间了 根本不会选择这家.补充点评2007年10月21日：另外这个酒店的配套设施简直差到极点 棋牌室居然是3个桌子放在很小的一间房间里面.而且自动麻将桌只有1个 其它设施为零 什么也没有 至于服务态度 酒店解释前台是新来的 但就是传统意义上的招待所也比他强很多!"
"0","实在一般，这样的酒店还要这个价钱，令人费解！"
"0","2006年12月16号住了一晚，因为看过ctrip的住户点评区，直到比较吵，专门要了一间8楼的，不靠街面的房间，结果还是吵到不行。而且房间隔音很不好，室外的一点点动作都听的清楚。其次，水龙头的流水真叫那个小啊，虽然中央空调打到30度，淋浴的时候还是冻得不行了，只要随便冲洗一下作罢。"
"0","1、虽然离鲁迅故里近，但故里的商贩晚上并不营业，整个故里晚上也没有灯光；咸亨酒店只提供套餐，三人套餐360多元，绍兴的水乡风光已不复存在，故住在此处的意义值得重新权衡。2、不能叫三轮车夫帮你找酒店，据三轮车夫说，帮顾客拉到客栈，客栈给车夫回扣20元。3、客栈无法提供24小时热水。4、房间不干净，设施陈旧且摆放的电脑形同虚设，根本不能用。5、门、窗均关不紧，属老宅，但与大理、丽江的民宅改造的酒店截然不同，胆小的要慎重考虑，免得睡不踏实。6、客栈承诺的24小时免费接送站服务是：接：需到火车站或客运中心后再与客栈联系，并要计划好等待时间；送：早晨8：00后才行，要赶火车、汽车的需提前与客栈预约；早餐需到7：30才提供。"
"0","强烈不推荐。定的是豪标的房间，等到了前台，居然说我没有预定，折腾了半天，郁闷，出差住酒店没有好的服务态度，真的很不爽，然后上楼，5楼，电梯不知道怎么坏掉了，问服务台怎么办，能不能修修，她冷冷的就一句：爬楼梯！我可是带着一个大行李的啊！房间比较小，干净程度也是一般，和介绍中相差甚远，举个例子，浴巾，都是用得边角都碎了，一丝一丝的，非常恶心，电视遥控也不好用，而且我工作需要上网的，可是承诺带网线的房间，的确是有网线，但是三天里都上不了网，电话到前台，不是说没问题，就是说机器坏了，今天没法修，要等明天。要不是为了已经定下的积分，我早就换掉了，太不爽了。周边酒店不少，劝各位住客入住前三思，还是选择那些名气，星级好些的。补充点评2008年7月1日：送的早饭真的是不能吃，还有房间隔音效果极差极差，上下前后加走廊，声音超烦，严重影响到休息！"
"0","入住的时候刚装修，味道很浓！房间内的床坐上去好像有点不稳！"
"0","天宇也就占了个位置还可以到光，内部设施和消耗品配备，实在是不怎么样，而且，很贵"
"0","设备很简单服务意识很差餐厅的设施就跟街边的小滩一样，卫生条件很不好。"
"0","房间很大味道，服务差，态度差，房单设施差~~永远不会再去了。差就一个字"
"0","太脏，停车场太小，建议携程不要推荐这样的旅馆"
"0","我们在网上预定了万豪的4个房间，标明是中午点达到入住的，我们也准时到达，前台说房间还没有搞好卫生，要稍后才行，于是我们外出吃午饭，下午2点回来要房，前台说卫生还没有搞好，只能提供3个房间，我们发脾气了，2个小时都搞不好卫生？于是前台给我们换了另外的已经搞好的房间。要发脾气才能搞掂，我们是来旅游的，不是来发脾气的。明明不是五星，却在标志上打了五颗星，然后案五星的收费，提供2星的服务和设施，一个字：差！补充点评2007年10月8日：标明是中午点12达到入住的，我们也准时到达"
"0","这是我住过的最差的五星级酒店！8月5日住的所谓经济间，504元/晚；房间很小，通道小的只容下一条腿。卫生间没门，淋浴房居然也没门，洗澡水下不去，快漫出卫生间！换了一间，还是这样。地毯很脏！没有服务！再不住了！白送也不住！有被大刀砍的感觉。"
"0","硬件顶多3星半，大堂黑咕隆咚的，房间很小也没特点。管家部的服务倒是挺好，有求必应的。"
"0","住过的最差挂牌五星酒店!!!所订的行政高级江景房面对富春江 不过酒店和江中间有个中学隔着 酒店周围有很多老的居民区和一个医院 感觉有点乱七八糟.硬件总的来说马马虎虎 有点特色的地方只有卫生间的镜子是加热的 人性化.房间里有介绍当地景点的地图和杂志比较方便.但是服务让人非常不满意!1.酒店的停车场管理十分混乱 我去时正好是五一节 当地结婚的较多 但是从来没听说哪个五星级酒店因为举办婚礼连基本住客的保留车位一个都没有 但是这酒店就是!而且连着一号二号两天都是这样 害我为个车位等了半个小时!2.同样因为结婚包场的原因 偌大酒店竟然除了ROOMSERVICE以外没有提供餐饮服务(很客气地告诉我连ROOMSERVICE都要等待一长段时间!) 吃饭都只好外面请!试想游客一天劳累回来吃不上饭心情会如何?3.酒店里的大量设施都不能使用 健身/游泳/美容全部停开 让人完全不能理解 而且都不给客人一个合理的解释!4.酒店空调系统有问题 房间里没冷气只有冷风 修理后好了半天半夜里又坏了 让人非常郁闷.5.房间的保险箱和放盗链都损坏无法修理 感觉不安全.6.以上问题跟前台说了以后 那个小姐说会马上跟经理联系给个答复 然后就是石沉大海 感觉完全是敷衍了事!一直到我离开酒店都没个说法!7.基本所有服务人员都没有笑容.以上是我五一节在酒店住了两天后的真实感受 节日的服务质量稍有下降我能够理解 但是降的那么厉害的挂牌五星还真是领教了!"
"0","全家五一期间选择去富阳休闲两日 通过携程订了3个5月4日的标准房间 checkin的时候前台小姐告知下次来可不通过携程直接过来 感觉南国是很遵守游戏规则.你不要奢望当你下车的时候门童会主动来开车门和拿行李 即便是再多的行李 也不会等到行李车 服务生只是远远的看着 最让人不能接受的是该所谓的五星级酒店不开空调 晚上极为闷热 当询问前台时得到的答复竟然是可能是因为你太怕热 因此强烈要求携程网在网上推荐时应在星号后边带上括号(常年不开空调 服务意识极差)"
"0","房间不干净，设施陈旧。以后不会再住，还是格林豪泰或如家比较好。"
"0","总而言之一句话，很差！早餐基本上没有能吃的东西，房间也很差，附近交通也不方便。配套以及服务都很一般"
"0","建议酒店餐厅预备当地产的酒水 以备外地客人品尝."
"0","卫生设施太差，毛巾又黑又硬，下水道堵塞，床垫不好，睡上去不是很舒服。觉得服务态度还可以。对面就是长途汽车站，出租车蛮多的，出行还是很方便。"
"0","很差劲的地方。是人都不要住。设施什么都不好还贵。真是晦气"
"0","我们于11月初入住该酒店450元/天房间。感觉还行。就是客房把一次性睡衣和不收费睡衣放在一起，外包装一样。一次性睡衣收费98元，只要开封即视为使用。问题在于2种睡衣放在一起，且没有明显标示。而且该酒店没有窗户，室内光线也不好，如果没有把2个睡衣拿起来仔细分辨很容易就随便拿一个算了，把一次性睡衣撕开包装口。作为服务行业的酒店是不是该提供鲜明的收费标识说明，以免客户发生错误？"
"0","这应该是我见过能称为五星最恶心的酒店了，服务不好，房间不好，早点不好，听说是个没老板开的，太不讲究了，好好改改吧！麻烦携程推荐好的酒店！"
"0","很怀疑五星酒店的评价标准。三星都不如，很失望！"
"0","你们怎搞了？怎么会推荐这种破酒店？还准五星？充其量三星。1月7日入住，700元大床房不能上网，连续换了三间房，半夜三更拆腾一小时…那个卫生间？唉…连招待所也不如，那个毛巾、浴巾，是不是抹布？电梯、走道充斥着隔壁如一坊火锅气味，说五星，其实就是写字楼里几层酒店。"
"0","入住了，马上到“十一”了，千万不要入住这家酒店！尤其是自家车的朋友们！我的车停在他们的地下车场，被划得是面目全非！到现在酒店都没有给一个说法。说停车场归物业管，停车除了问题找物业公司。房间调了三次才达到预定的标准！说是五星级，其实都是在装修，我看是目标五星级。"
"0","这家酒店绝对没有四星级 而且房间的隔音太差 马路上的车声\楼上的乱七八糟的声音 硬是让我一晚上没睡着.强烈建议携程取消这家.大堂餐厅承包给了个人，所以自助早餐只能在大堂咖啡厅内，设施不完善，品种也少。强烈建议携程取消该酒店的推荐。"
"0","住过差的，但没有住过这么差的！！昨晚00：00，一少妇在里面捉丈夫奸在房，大喊大闹，要死要活，炒得大家一晚没有睡好。提醒大家，酒店的保密工作很好！住起很放心。"
"0","非常一般的酒店 最过分的是早餐居然在地下负一层 而且基本没什么吃的!酒店的位置也非常一般 四周景色非常不好!"
"0","给本酒店差评.遭遇如下:1.入住时被告知没有预订的'园林景观房' 理由牵强 说是携程的订单不清楚.无奈 准备接受.2.进房间发现一个房间在一层 很小 没窗户;同事的房间在另外一座楼 没宽带.提出调换 前台语调柔和 态度强硬:只能按'酒店价格'加钱.想和领班领导'商量' 不可能;同行的男同事急了 声音提高了两个音程 前台才打过电话 竟然当面断章歪曲事实 称'有两名顾客 非要换房型 还不加钱.'..我们顿时气得无语!持续近40分钟的争执终于引来了一位'管理人员' 听我们说明前因后果后 给我们按原价换了'酒店自己的园林景观标准间'(不明白通过携程订的难道不是酒店自己的房间?...)3.进入新房间 发现这才是所谓的'园林景观标间' 还不错.可是...到了晚上 发现宽带不能用 据说系统刚装 还需调试 另外一条电话上网线(ISDN?)和我们公司的网络设置有冲突 网管人员倒很好 帮忙调试了一个多小时 又拿来电脑测试 已经快半夜12点了才终于成功..4.早晨起来 贵而不实的早餐让我们对酒店的不满更添一层.是有始以来 因为酒店而感觉最郁闷的一次出差.宾馆反馈2008年7月7日：尊敬的客人您好，针对您的反馈，酒店回复如下：1、我们会再次确认与携程网合作提供的房型和数量 以及预订单的详尽描述 避免类似的事件再次发生!2、我们会再次确认所有预订的要求及价格 园林景观房内是同一标准 不管哪种方式入住酒店的客人享受的待遇都是相同的 对于您和您朋友的遭遇 我们深表歉意!对于前台员工的接待用语及服务态度 我们会加大力度培训和考核 真心希望通过我们的工作可以让每一位到店的客人感受到亲切和周到!3、我们确实有一段时间在更新店内所有网络系统 在这段时间给您带来的不便 我们深表歉意!4、酒店餐饮部已对早餐的品种做了大幅调整 目前的品种十分丰富且营养均衡 真诚邀请您有机会再次光临本酒店 我们将为您上次不愉快的经历作出最大限度的弥补.再次感谢您入住本酒店 期待您的再次光临!"
"0","酒店服务意识很差，餐厅不能签单，说是怕消费的高于预授权。服务生明显没有经过培训。"
"0","条件一般，就是地理位置不错，离市中心比较近，出行还比较方便。"
"0","定得是豪华套间，但一点都不豪华。酒店周围打车不方便，特别在上下班时很困难，也没有地铁或者公交等，周围也没什么饭店。酒店得早餐比较差，餐厅小，吃饭得人多，吃的东西也很少。离铁轨太近，火车开过山摇地动。我住了5天，而且从没提过中途退房，最后携程告诉我酒店说我只住了2天就退房了，虽然最后是解决了，但很不爽唯一好得，酒店工作人员还比较热情"
"0","房间的设施还算过得去～但是我遇到的最差的酒店服务就是这家酒店了，特别是前台服务简直让人恶心！！首先入住的时候就莫明其妙，不仅态度爱理不理，而且我用信用卡的时候竟然直接刷的消费，不能做预付权竟然招呼都不给我打一下，认认算了。但是最恐怖的时刻还没发生，退房是的遭遇让我快吐了！！我早上退房的时候前台有三个人，一个在用手机聊天，另外两个在聊天，其中一个竟然屁股对着我，我喊了一声退房把房卡给她，她竟然把房卡放在桌子上。继续用屁股对着我跟另外一个聊天，大概一分钟后把一个话题聊完才打电话给客房部查房！！！然后更恶心的事情发生了，那个面对我的聊天的前台竟然连续吐了两口痰在地上，连背身的动作都没有，当着客人的面吐痰，这么多年住宾馆，从上海五星的证大丽笙到甘肃的小宾馆，头一次遇到！！！最后我要她打一份帐单给我，上面的内容是重叠的，根本看不清除～宿州汇源，I服了U"
"0","500多的房价 定的一间经济间 房间奇小无比 在里面都很难转身 淋浴设备也很差 被子不干净 盖在身上很痒 房间不通风 空气很差 隔音效果非常差 旁边屋做什么都能听见 半夜还被酒鬼乱敲门惊醒 这是我住过的最差的五星级酒店 千万不要在那儿住 开发区很多经济型酒店都比它好!!"
"0","很旧的设施 服务也不好 感觉一般.不能和大城市比."
"0","在临安还算是个不错的酒店，但是现在越来越差了。房间地毯非常脏；窗户隔音非常差，外面就是马路，只要有车就很吵；卫生间挂毛巾的地方都没有，除非台板下面；没有免费的饮用水；总台的服务很差，好像是你欠她的。不过也有好的方面：最近一次入住长话免费打，虽然我几乎不打；早餐不贵，而且很多健康食品。"
"0","在临安还是不错的一个酒店，干净。不足的是：1窗的隔音不好，很早就能听到外面的汽车声。2电视频道太少，临安已经是数字有线电视了但不知酒店为什么还没有。3没有免费的饮用水提供。4前台服务员不够专业、热情和礼貌。"
"0","性价比太差 一个小县城的房价比北京上海广州深圳同级酒店的房价还高 服务跟一般招待所差不多 不值得住!"
"0","很破的宾馆，号称四星不过实际的情况比好一点的2星都差，早饭也是惨不忍睹。"
"0","一般////////////////////////"
"0","宾馆竟然不能提供网络调试服务，我做了一次兼职的网管，呵呵！很有面子，去得那天天气冷，刚开始有点不太适应，要空调遥控器，说现在不提供；要加被子，说没有，当时很郁闷，不过做了兼职网管之后很快就提供了这两样东西，很开心另外，前台太小，性价比不高补充点评2007年10月22日：顺便说一下，前台竟然不知道长途电话的收费标准"
"0","这个小旅馆也实在是太差了，卫生条件很差，夜间到达后没有热水洗澡，设备陈旧，水池子铁锈斑累累，卫生间墙角污物随处可见。这还算可以忍受或对付一夜的。作为携程网，竟然在天津新国际机场已经启用快半年了，竟然还在极力推荐这个离机场很远的小旅馆，还说咫尺可见，实在是最为让人不可理解。我在6月25日想预定一个距离机场很近的宾馆，就在携程预定了这个说是机场宾馆，推荐员说距离机场几百米可到，可是我在6月26日乘CA1396航班，在27日凌晨3点下飞机后，乘机场大客车时，大客车管理员说不去这个小旅馆，那我就打车去吧，问了7辆车，都说不去这个小旅馆，怎么都不去呢，最后才打听到这个小旅馆是原来的破机场遗留下的产物，距离我下飞机的新国际机场8公里，机场大客车不经此处，出租车嫌太近，赚钱少，不去，天还下着大雨，给这个小旅馆打电话，没有人接听，这可怎么办呢？。这时机场大客车也没有了，没办法，打了个出租车先到了市区，花去58元钱，又打了一个出租车才给拉到了酒店，这时天已经开始放亮了。这就携程信息不做更新，害得我多花了钱，又耽误时间。建议携程立即将这个小旅馆从预定酒店目录中删除。"
"0","入住感想如下、共大家参考:1、典型的国营招待所、除了有个很小的小卖部外什么都没有。2、房间设施陈旧、毫无住宾馆的感觉。3、谈不上服务、电视遥控器不管用、打电话给前台后、直至离店也未送来。4、浴室没有垫地的毛巾。建议后来的朋友、千万不要住这里。另外、希望携程应对酒店进行评比、不符合要求的店不要推荐、否则给客人造成不便。"
"0","这个宾馆太差了，厕所感觉不消毒，而且房间里面任何吃的东西都没有，连水都没有，电视而且都不清楚，门还不用，马桶的水要等半个小时在按才可以下去，如果不是车坏了别的酒店都满了，我是实在不想选这个酒店，宾馆服务人员态度不好，这"
"0","房间干净，但加床后无法动弹，设施有二星水平，在山上算不错了。房间只配二件羽绒服，加床小孩必须挨冻能力极强，前台无法商量，260元/天只是加床费用，不含羽绒服。餐厅绝对是五星的价格，二星的服务。"
"0","该酒店服务极差（国营单位）。上周我刚刚回来。原本想去宋村漂流，结果被不负责任的服务员（方飞女士；叶君健，这厮都不敢告诉我他的名字，算不上老爷们！）完全弄错，而且还没有任何歉疚和改正的意思。在我们理论的同时，叶君健这厮还要耍蛮，愣要打人。这就是国营单位的现况！建议大家如果真是没有其他选择，千万不要到这里来，来一个，后悔一个！我算是前车之鉴吧！另外这里交通极不方便，出门需要到前台预定出租车，至少15元，比起市内的2元每人，贵太多了！宾馆反馈2008年8月7日：对于您在本酒店的遭遇我们再次向您表示抱歉。当时我们的工作人员因为宋村漂流给了您错误的信息而向您非常诚恳的道了歉，并对为担误了您宝贵的时间也给您合理的补偿，而且您也接受了我们工作人员另外给您安排的漂流，并非您所说的没有任何歉疚和改正的意思，更没有您所指的要打人的意思。但不管如何，是因为我们工作人员的失误让您在我们饭店感觉到了不愉快，我们再次报以诚挚的歉意。我们将在员工的服务质量和服务素质上加强管理与培训，可以更好为客人服务。另外由于饭店是一家独立的度假型酒店，并不在闹市区（离市区的距离约在三分钟的车程，）地处千岛湖边的的半山腰上，所以出租车是需要按包车算的（从市区到假日10元/辆，从假日到市区因为需要预订故是15元/辆，市区的2元/人是指在固定线路的价格，可同时载不同的客人）。"
"0","外部环境不错，但房间太旧了，晚上睡觉阳台门须用东西顶住。性价比不高。"
"0","酒店不承认此次预定，与携程交涉7、8次才解决！！补充点评2007年6月20日：明明入住了酒店！300多无窗房，勉强3星级别的标准，还不如住如加快捷"
"0","这里服务各方面不达五星级标准，早餐特别不好"
"0","如果去成都 在这里居住不错 行程方便 其他的都很差.最气的是请客人吃饭结完帐 很久以后到房间说台布被烫了 硬是要赔500大洋."
"0","环境很脏，不干净，床单好象很久没换过，破旧不堪宾馆反馈2008年6月29日：谢谢您提的宝贵意见，我们设施设备现已全面更换，欢迎您的下次入住！"
"0","除了地点靠近地铁，几乎未发现其他优点。房间有异味，卫生间有污渍。最难以忍受的是电话和网络：电话机拿起来就是怪异的忙音，要连续拨打七八次才能接通一次，问到前台，答曰确实有这个接触不良的问题，没下文了，眼下之意您就忍着吧！当面告诉了前台，我要开通网络（虽然收费20元/天）。答曰：没问题，这就开通，自动分配IP地址，不需手动设置。可回房后发现连本地连接都没有，联系前台后，有了本地连接。但是试了半天也无法打开网页，再联系前台（已经快崩溃了！），十分钟后服务员过来，胡乱指点我删掉了公司的IP地址（只是备用设置，不是默认连接，根本没必要删），然后才将默认连接的自动获得IP改为了他们的手动地址。彻底晕倒，，，，，，，，以后再也不敢住这样的酒店了，也请携程对用户负责些！"
"0","标准大床间 面积较小.宽带每天20元(其他连锁店一般免费).床垫上只有很薄的床单有很硌的感觉.服务生年龄一般都很大 老油条服务 较差.步行到世纪公园站约5分钟.如果参观上海新展览中心而入住该店 性价比刚刚及格."
"0","本来在定单上清楚注明要有电脑可上网的套房 结果入住时酒说没有一间套房但是不能上网.之后给调到了普通套房 感觉很差劲.房间卫生很差 竟然没有换床品  有黑印和黄斑 服务员解释说换了是洗不掉 简直让人难以理解.毛巾也黑乎乎的 一直没敢用 厕所有很浓的味道."
"0","酒店设施不错.但位置太偏.等有到出租车非常不方便 让门童邦叫第二天早上邦叫一出租竞收我十元手续费.还有西餐厅实在太差.点的西餐做出来吃都不能吃后面叫来厨师自己都说不是正宗西餐.让人难以接受 而且价格同其他酒店一样高下次决不可选这种酒店"
"0","大床房是有电脑可以上网的（但地毯很脏），还有自费的食品和日用品；标房比较干净，我在卫生间里２次看见有虫虫在爬，没有自费的食品和日用品，也没有电脑上网。大堂经理处理事情的能力极差！我们这批入住的人整体感觉都不满意，性价比实在太低！"
"0","酒店很干净，房间不错，早餐一般，但是周围环境不好，基本上没有什么可以吃饭的地方。"
"0","地方恶偏，早餐可以比美招待所，服务员素质巨差，坚决不去第二趟"
"0","绝对是徒有其表的一家酒店。4月30日晚入住，室外温度30度的情况下，房间没有空调，当我们提出意见时，居然说怕客人着凉？！！我们盖的可是鸭绒被啊！再三要求下，拿来一个电风扇忽悠我们...第二天早上的自助餐厅也是一样的闷热。堂堂所谓4星酒店，连空调都不舍得开？这样的酒店大约是不会再住的。"
"0","实在对不起四星的称呼!12月份在2--14度的气温下 只在晚上8点后才开空调!下半夜又关闭!投诉后还有理说是响应政府号召:节约能耗.这样的HOTEL朋友们您还敢入住吗?"
"0","地方真是偏 连出租车司机都找了N久啊房间到是很大啊里面的设施台陈旧了啊一住进去就有骚扰电话跟踪而来 真是强啊!免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008 ctrip.com.al"
"0","一个字：差、差、差，态度差到极点。我们从7月22日住到7月27日，开了两间房，如果不是因为工作太忙，懒的换房间了，早就不能忍受了。第一天入住感觉不错，房间也还干净；随后后面几天，事情接着来了。一、就是我同事的衣服放房间里不见了（其他东西都在），问他们怎么回事，结果这个推那个，那个推这个，后来不了了之，最后还是没找到。二、我们房间没有靠枕，问服务员要一个，服务员说没有了，我就说去其他房间拿一个，服务员后来说领导没有批准，他们也不能动其他房间的，只能帮反应，后来也不了了之。三、床单、被套我们睡了四天了都不给我们换，后来还是我们主动提的，结果提后还只换了一张床的。四、最气愤就是这了，憋了几天的气终于爆发了。我们最后一天吃早饭，由于起的晚，我们就打算早餐、午餐一块吃（由于赶飞机），那个小餐厅老板很不错，说午饭没好，我就给你拿点剩余的早餐还有马上炒个菜，只收我们早餐卷就好，要我们问前台要餐卷，前台说不给，说早餐时间已过，我们就说，餐厅都愿意，你凭什么不给，后来我就火了，今天我就非要了。结果那个大厅经理（样子好象），既然给我拍桌子，最后没办法就说“给他，给他”。后来我问酒店餐厅老板，为什么他们服务态度那么差，怎么象国营的一样，小老板说“本来就是国营的”，在这看到吵架是常事，我说难怪，发誓再也来了。后来我还给携程客服部打电话，建议不要给客人推荐这样的酒店，简直受气。"
"0","酒店交通极之不便 下午四时从新会汽车站等了两小时也等不到班车(是普通站着等的公车站哦) 到最后打电话问酒店服务员 叫我们坐去崖南的公交车再打的去古兜 打的大概十五元 怎知一坐便坐了个半小时 去到崖南已入黑 那里根本是没有的士 班车也下班了 只好打电话到酒店叫他们帮忙叫车 他们说如包酒店车要100元 他帮我们叫的士要三十元 而且还要等十余分钟 去到酒店已八点半了 整个行程从珠海到古兜足足花了六个多小时 到了酒店房间比我想象中差 从携程订的豪华山景房 是我住过的最贵但是最差的房间 可能是暑假房间紧张关系吧 周围设施则一般 但我以后一定不会再去那里 奉劝各位除非是跟团或自驾游 否则一定不要去那里 交通车实在太不便了。"
"0","环境吵，服务不好，入房时还给错房卡，进房时吓一跳，有人住，赶紧下楼问柜台说给错了。进房间烟位非常浓，说要来做无菸处理，来了竟然说无菸处理就是将菸灰缸拿掉就好，烟味几天就会散掉，真是气死了，跟他理论后他才说要拿清净剂来喷，喷了后烟味还是很重，实在不能接受。前面在修马路路上泥巴很多。早餐是送到房里，不好吃。服务态度不怎样。房里的洗衣机不见了，怎洗衣服呢。"
"0","我终于在2008年的寒冬选择去尝试这家酒店。我对新鲜的事物一向用于尝试，愿意给她们机会，可是这次真的是上当太大，划不来了。这个公寓式酒店的几个致命弱点列举如下：1、空调简直一塌糊涂。功率小、噪音大。开了，不管什么用，而且吵得你无法安宁；关了，27层楼的房间里冷得呼气都可以看见。2、洗衣机不是每个房间都有。这个有点虚假宣传。3、热水器因为水压的问题，冷热不定。不冻死你算你运气。4、洗澡间没有暖气，如果热水不够强劲，肯定感冒。5、阳台封了，不给进去。6、网络跟乌龟爬的速度一样。总体说来，这家酒店在不需要空调、热水的季节还算可以，其他季节就免了。399一个晚上的公寓，一个月就是12000，这个价格在上海能租什么房子？？？建议入住的人自己考虑清楚。"
"0","一个月前入住过，首先是装修已经很陈旧了，给人一种死气沉沉的感觉，再就是服务，都是大妈级的，倒退10年还能算4星，现在很难说了。"
"0","房间太小，无电梯，周围环境还可以，但正在修路，非常嘈杂"
"0","北京的酒店，也就是这么着了！五星级酒店也就三星的水平，何况四星的呢，凑合着住吧"
"0","挺一般的酒店 酒店门口的马路挺吵的 性价比不高 不值得推荐"
"0","因为公司的报销制度严格 所以我在酒店结帐的时候让前台在打印出来的明细单上加盖酒店的章(大家说这个要求过分吗) 但是前台小姐以各种理由拒不盖章 试问如果出差回去不能报销费用的话 这样的酒店谁还敢住?如果不是急着赶飞机的话 一定要找酒店要个说法!建议报销制度严格的朋友不要考虑这个酒店了."
"0","四星级的牌子他们还真敢挂！北京的酒店向来这样，又贵又差！房间里面那个叫热啊，开了空调制冷根本不起作用。打电话给客房服务，居然说只有自然风，没有冷风！哪是什么自然风啊，明显比室外的气温高得多。最后，他们给我的建议是把房间的窗户打开。北京那个鬼气候，外面正在飘杨树苗呢，能开么！早餐就不提了，就那么点东西，西式的难吃得要命，中餐也好不到哪里去。还有就是酒店的电话根本就是乱收费！房间里没有长途价目表，服务指南也只是几张复印的A4纸。结帐的时候，打出了清单，国内长途差不多8毛一分钟，移动的12593也不过0.39/分，黑店！下次打死也不住了！"
"0","我只想说 以后我睡马路也不会住这里了.一进房间一股臭味.但飞机晚上12点才到北京 赶到酒店快1点了 也实在没办法 只好住下.由于我还没吃晚饭 问前台说是有24小时送餐 可是那个送餐电话是永远打不通的.另外 房间竟然没有宽带 告诉我如果要上网明早去商务中心.我晕啊.....都啥年代了啊.反正住进这个酒店就好像回到了80年代 一切都烂 位置还差 胡同里面车子不给进 我拖着大包小包自己走进去的!关键还脏!!!真是不知道携程为何要推荐这家酒店给我"
"0","先说一点好的，就是设施比较新。下面说不好的：1、位置比较差，在一条胡同里，很多出租车司机不知道。而且胡同口有一块机动车禁止入内的牌子，有些司机不肯开进去的话，行李多的朋友就麻烦了。2、酒店号称免费宽带，但是我住进去的时候却说没有网线了，说一共只有19根网线，我找了多次客房服务和总台都没有办法解决，最后只好给携程打了一个电话，携程帮我联系了以后就有人把网线送来了。怎么评价宾馆的服务呢？就一个字――贱！顺便表扬一下携程。3、我入住的时候是11月初，最低温度是6度，进房间后觉得有点冷，开了空调后觉得没有什么改善，于是打电话给客房服务。他们回答我说空调开了，不过只是送风，如果觉得冷的话把空调关掉会好点，还说不能开热空调，开空调必须要上面统一调度的。这是我碰到过的最烂的服务了。只住了一天，感觉很差，以后不会再考虑这个地方。"
"0","不值得这个价装修很一般酒店外是烧烤一条街早餐非常简陋，没啥吃的。下次决不选择它。连申请延迟退房都不肯"
"0","楼很老 房间很大 服务不错.二楼的早茶不错."
"0","房间装修陈旧，下水管堵塞，晚上折腾了2个多小时，还是没有修好。"
"0","房间打扫的不干净（桌下竟然有一只脏袜子），设备比较旧，早餐太差，还有就是在洗澡时洗一半竟然没冷水，差点烫伤，总的来说比较差，以后不会再选择入住该家酒店"
